X,Y
-80.2204,46.3409
-78.9438,46.424
-79.9933,46.9565
-79.2622,46.2313
-82.6376,46.2109
-83.5875,46.3516
-83.1375,47.0703
-82.8875,46.6641
-83.3875,46.4297
-82.5875,46.3828
-83.5375,46.3203
-82.8375,46.1953
-83.4125,46.3516
-83.4375,46.2735
-83.2625,46.2422
-82.5176,46.7115
-82.7033,46.3759
-83.4585,46.6861
-82.9629,46.3627
-83.4261,46.2548
-82.6116,46.3502
-83.6235,46.3134
-82.6137,46.4222
-82.7901,46.6445
-82.9306,46.1832
-82.6373,46.3408
-82.5227,46.8914
-83.4277,46.8758
-83.6089,46.2778
-83.4185,47.2539
-82.4585,46.9462
-84.2376,46.664
-84.2374,47.1797
-83.4874,46.7734
-84.7624,47.0547
-83.9625,46.7891
-83.8125,46.9297
-84.3625,47.1954
-83.5875,47.0234
-83.9623,46.9307
-82.9916,46.9697
-83.4168,46.4845
-82.524,46.2389
-83.3306,46.2973
-82.5311,46.9102
-83.0662,46.7586
-82.8206,46.1895
-82.7359,46.3798
-82.569,46.4542
-82.8954,47.2232
-83.4327,46.8702
-83.9536,47.1315
-83.6944,47.0128
-83.8678,46.9087
-84.5647,47.2436
-84.4371,47.2328
-84.4626,47.2513
-81.5125,46.2578
-81.7626,46.5078
-81.5625,46.2422
-82.3625,46.211
-81.7375,46.2891
-82.4125,46.1484
-81.7125,46.1797
-82.0875,46.164
-81.7875,46.1016
-82.3124,46.3203
-82.1125,46.7422
-82.0126,46.2734
-81.5875,46.3359
-81.7875,46.2734
-81.6875,46.3047
-81.7626,46.1484
-81.6334,46.0538
-81.603,47.9797
-81.4199,48.5383
-81.8322,47.6498
-81.6122,47.6197
-81.2288,48.2141
-81.5836,48.0383
-81.6337,48.2944
-81.2276,47.9442
-81.702,47.8667
-81.6622,47.8939
-81.6668,47.21
-81.9022,47.8473
-81.0936,47.8553
-81.3326,48.651
-81.8285,47.4159
-81.5733,47.5956
-81.6076,47.8042
-81.5724,48.2452
-83.8465,48.3239
-83.9263,47.593
-86.0864,49.6149
-86.1046,49.6034
-84.4625,48.8047
-84.7625,49.211
-85.9625,48.6797
-86.0125,49.1953
-86.3626,49.2734
-85.8876,49.0235
-93.4028,51.0078
-92.6251,51.7578
-93.4625,50.9297
-94.7625,50.8203
-94.3625,50.8515
-93.8194,51.0703
-93.3472,53.211
-93.4625,50.8359
-94.0139,51.3359
-93.8195,51.3359
-94.625,51.4141
-93.0625,50.8672
-94.0138,51.711
-94.625,52.3516
-94.7084,51.3047
-94.2361,51.1484
-94.0125,50.9922
-94.2639,51.2891
-93.7916,51.0078
-93.7083,51.1172
-93.7361,51.0391
-93.9584,51.8047
-93.8472,51.1484
-93.9861,51.164
-93.5417,51.3672
-94.4125,50.9609
-93.875,51.0078
-93.875,51.0703
-92.8006,50.9854
-94.8089,51.3403
-93.213,50.8235
-92.8022,50.5897
-94.3014,50.6545
-94.1245,50.9442
-93.9672,50.9096
-94.2702,51.0686
-95.0112,51.0402
-94.2761,52.3094
-93.3823,50.6972
-94.2101,50.9523
-94.1953,50.5963
-94.4742,50.7514
-92.8969,52.505
-94.1972,51.0064
-94.5342,51.7129
-93.441,50.9218
-94.8123,51.0614
-92.4076,51.6315
-94.9248,51.3654
-93.9865,51.8177
-95.1119,51.3712
-94.4486,50.7944
-93.8739,51.9984
-93.751,50.7313
-93.1223,50.8965
-93.9863,51.8087
-93.7484,50.5695
-92.6129,51.2817
-93.3267,53.0521
-94.0006,51.7996
-93.4298,53.068
-94.4367,51.5585
-94.0008,51.8085
-93.9867,51.8266
-93.9778,51.8177
-93.9532,51.13
-94.0008,51.8085
-93.8083,50.7669
-94.0487,52.6173
-94.0476,52.5724
-93.2144,51.1454
-93.2256,50.4997
-93.9867,51.8266
-93.5674,51.3664
-77.2065,44.8055
-78.8375,45.2266
-78.7624,44.8985
-78.6375,44.9609
-78.8375,45.0547
-78.6125,44.711
-78.5374,45.1016
-78.3876,44.8203
-78.8375,44.7891
-78.6125,45.2265
-78.3875,44.8672
-78.9125,44.7266
-78.3375,44.8828
-78.7875,44.789
-79.0125,44.7422
-78.3374,44.9141
-78.6125,45.2422
-78.3875,45.1796
-78.5375,44.7735
-78.7625,44.6328
-78.5124,45.1328
-78.4375,44.8203
-79.1625,44.6953
-78.7874,44.5859
-78.5376,45.211
-78.2875,44.6484
-78.7858,45.17
-78.8092,45.2244
-78.9033,44.7401
-78.7719,44.8726
-78.801,45.1073
-78.736,45.142
-78.7519,45.0613
-78.7119,44.7904
-78.6772,45.0238
-78.5848,44.8058
-91.6851,51.3873
-90.9384,50.8585
-91.9292,53.8172
-91.5199,50.2612
-91.207,52.9015
-90.4167,52.2116
-89.3894,52.1437
-90.6139,51.3398
-90.2669,50.5803
-91.2595,50.5535
-91.7628,50.0931
-91.889,50.0764
-90.3484,50.888
-92.2721,53.3982
-90.6077,50.3782
-89.5789,53.8347
-89.584,53.8436
-91.8057,51.7213
-92.3396,50.3362
-90.6183,50.615
-92.1469,50.1101
-91.3534,53.0016
-92.1317,50.5642
-91.5768,50.2349
-91.6754,51.2253
-90.616,50.605
-90.26,50.2113
-94.9625,49.7578
-93.8376,50.0704
-94.1375,49.9609
-94.5125,50.3047
-93.8375,49.9922
-94.5625,50.1328
-94.5625,49.711
-94.5625,49.9453
-93.9126,49.3047
-94.8874,49.7422
-94.0875,49.6641
-94.0375,49.3671
-94.5126,49.5859
-94.4625,49.6484
-94.7125,49.5235
-94.8375,50.5859
-94.5376,49.4922
-94.1375,49.5078
-93.7624,50.2579
-94.7125,50.4453
-94.4624,49.6172
-95.0125,49.9141
-94.6375,49.7109
-93.7625,49.6797
-93.9125,49.4453
-94.1126,49.6641
-94.1125,49.7265
-94.1376,49.3984
-93.8625,49.1172
-94.6625,50.5703
-94.2124,49.6796
-94.4375,49.6953
-94.3875,49.2734
-94.0626,50.0391
-93.7875,50.3672
-93.9374,49.8672
-95.0375,50.461
-93.9125,50.1953
-94.2874,49.2109
-93.8875,49.6015
-94.6625,49.6172
-94.5375,49.789
-94.8875,50.1641
-94.8874,50.2266
-93.8125,50.2734
-93.9125,49.5235
-93.9124,50.1797
-93.9375,49.4453
-94.8625,49.711
-95.0625,50.1797
-94.1375,49.586
-94.8125,49.6484
-94.5125,49.8047
-94.7875,49.9453
-94.5645,49.4056
-94.5891,49.3153
-95.1244,49.6035
-94.5881,49.711
-93.273,50.1713
-94.0077,49.8165
-93.9444,50.1318
-94.0137,49.4386
-94.9119,50.1829
-94.9101,50.1379
-94.5605,50.5749
-94.7589,50.6305
-94.5388,50.3413
-94.0901,50.0172
-93.4084,50.1241
-93.9625,50.5235
-86.5375,49.8047
-86.7625,49.8985
-87.0139,52.7578
-86.7125,50.1797
-86.9125,50.5547
-86.7125,50.4141
-85.9305,51.6328
-86.1626,49.7578
-86.6376,49.9922
-86.7875,49.9609
-88.3194,51.2734
-86.6625,50.336
-87.9027,51.9453
-86.9625,49.6328
-86.7125,50.4297
-87.9305,51.4922
-88.1527,51.1485
-88.5973,51.711
-87.3125,49.4297
-88.0694,51.4766
-85.9027,51.6172
-87.1626,49.711
-87.2625,50.1797
-86.1805,51.3984
-87.6125,50.7266
-86.5375,49.8984
-85.9583,51.3984
-87.1375,50.0703
-88.7639,52.664
-86.6375,49.3984
-86.5375,49.789
-88.1528,51.7109
-86.5557,49.7616
-88.2835,51.0325
-88.6999,52.2681
-88.9842,51.4094
-86.8398,51.9925
-87.8968,51.6835
-85.8732,51.6276
-88.5863,53.5913
-86.5694,49.7796
-85.9582,49.7847
-88.2256,52.6066
-88.9275,51.0866
-88.0093,52.1861
-86.241,50.3536
-86.972,50.2391
-86.9716,50.9136
-86.6125,49.6089
-85.5845,49.7358
-87.6206,52.6383
-85.9743,51.6285
-87.3723,52.981
-87.3723,52.972
-87.5125,49.4453
-87.8624,50.1953
-90.8375,50.6641
-91.1875,50.6641
-90.9125,50.2421
-90.2876,50.9297
-89.4028,51.3985
-90.1875,50.6328
-91.5375,50.1953
-91.5375,50.1953
-91.3375,50.5859
-90.7916,52.6953
-91.8194,51.7266
-92.1375,50.5078
-92.3625,49.4297
-93.3625,49.5546
-92.7125,49.7734
-93.0376,50.0235
-92.4375,49.6953
-92.3626,49.2734
-92.7875,49.7734
-93.2511,49.987
-92.723,49.6362
-92.7506,50.2047
-93.6103,49.9335
-92.7778,49.7802
-92.3962,49.3012
-92.723,49.6452
-93.0697,49.9603
-93.4334,49.6312
-93.3873,49.5729
-93.6246,49.7428
-92.4207,49.4372
-93.2874,49.5183
-93.1657,49.4925
-92.5569,49.6267
-93.369,49.9013
-92.6195,49.5954
-93.2512,50.005
-91.1815,49.5638
-92.0415,49.7855
-93.2012,49.7308
-91.6655,49.8177
-92.8029,50.1005
-93.2223,49.7892
-92.3778,50.0981
-90.7973,49.9574
-93.6242,49.7158
-92.9166,49.8164
-93.5508,49.9725
-92.2921,50.2235
-92.5767,49.7392
-92.895,50.1626
-91.9511,49.7892
-92.659,49.8762
-93.3186,49.6541
-93.1737,49.8118
-92.7922,49.6543
-92.7971,50.1265
-92.8134,49.5419
-92.7986,49.7577
-90.8841,49.6612
-93.6751,49.8908
-93.0345,49.542
-91.7241,49.436
-92.8712,50.1392
-92.747,50.0733
-92.2976,49.8457
-91.9546,49.7523
-91.9375,49.4922
-91.6875,49.3984
-91.6875,49.6953
-90.4625,50.1484
-91.2625,50.0391
-90.5625,50.0547
-91.0875,49.539
-91.3125,49.836
-92.0124,49.7734
-91.3875,49.3359
-91.6125,49.4297
-91.0875,50.0546
-91.3125,49.6953
-92.0625,49.2266
-91.9124,49.7734
-91.5125,49.3515
-90.6875,50.1016
-91.4125,49.5547
-91.4375,49.3515
-91.9376,49.2578
-90.8626,50.1328
-91.0374,49.2422
-91.1375,49.4453
-91.5288,49.7441
-91.1461,49.5857
-91.9658,49.425
-90.9545,50.1941
-91.6953,49.7461
-91.6655,49.4138
-91.3351,49.6443
-92.1551,49.6424
-90.6149,50.1202
-91.5875,49.9609
-92.3374,50.1172
-91.8438,49.9186
-90.925,50.2296
-91.4874,48.7578
-91.6126,48.7891
-91.3124,48.961
-91.0625,48.7734
-91.4876,48.3672
-91.1625,48.2109
-92.5125,48.4453
-91.1875,49.0547
-91.8375,48.2422
-91.3375,48.2109
-91.3874,48.711
-91.5124,48.2265
-91.6375,48.3047
-91.8625,48.2422
-91.4375,48.3828
-91.7875,48.9922
-92.1625,48.3672
-91.0375,48.3828
-91.5875,48.5859
-91.3626,48.164
-93.625,49.4486
-94.3299,49.4994
-94.9233,49.5576
-95.0187,50.4563
-94.9873,50.2113
-94.8811,49.7544
-94.5297,50.0141
-93.9253,50.4441
-94.8551,49.654
-93.5191,49.4824
-94.3914,49.8656
-93.9456,49.406
-93.8471,49.6928
-95.1242,49.725
-94.9219,49.697
-94.4558,50.1086
-94.6599,49.9844
-93.8392,49.6344
-94.1247,50.1806
-94.6849,49.662
-94.9449,50.132
-94.4929,49.7717
-94.2857,49.8129
-95.1117,49.7891
-94.251,49.7089
-93.9263,49.1147
-85.7625,49.1953
-85.8625,48.711
-85.3035,49.4352
-85.9748,48.9933
-85.604,49.0524
-85.8644,49.0373
-84.2625,47.4609
-82.263,46.4536
-82.4027,46.8209
-82.4787,45.7579
-81.8375,46.7275
-82.4016,45.7589
-82.3312,46.5788
-81.9994,46.2762
-81.8412,46.1154
-82.1055,47.0311
-81.9666,46.6274
-82.0779,46.9684
-82.0511,46.9417
-81.1875,46.539
-81.1125,46.9766
-81.0375,46.7109
-80.7875,46.4453
-80.7625,46.5078
-80.9875,46.4297
-81.0125,46.4141
-80.6125,46.5234
-80.7875,46.4765
-80.7626,46.6485
-80.9875,46.5547
-81.0125,46.4453
-81.0125,46.4453
-80.9376,46.3984
-81.2375,46.8359
-80.7875,46.4765
-80.7125,46.4453
-80.7625,46.0703
-81.0375,46.5234
-80.8624,46.0078
-81.7625,46.9922
-80.3626,46.4921
-80.8875,46.5235
-81.5625,46.6953
-80.8375,46.3515
-80.4125,46.414
-80.7375,46.461
-80.8875,46.5859
-80.7124,46.2422
-81.3625,46.164
-81.0375,45.9297
-81.0125,46.5859
-81.1624,46.8672
-80.9875,46.5547
-80.8375,46.2734
-80.9374,46.7265
-80.6875,46.6328
-80.9625,46.4297
-80.9375,46.3515
-81.0875,46.3672
-80.8625,46.5547
-80.9875,46.5547
-81.1375,46.4609
-81.3126,46.5078
-81.2126,46.3672
-81.5625,46.7422
-80.6376,46.5234
-80.5875,46.0235
-81.2625,45.9453
-81.0876,46.5703
-80.3375,46.1016
-81.4625,45.9922
-81.3875,46.6015
-81.4375,46.6015
-80.9375,46.461
-81.6375,46.7422
-80.5875,46.039
-80.9125,46.4297
-80.8125,46.6797
-80.6874,46.5078
-80.8875,46.5235
-80.7875,46.6172
-80.7625,46.4921
-81.5626,46.711
-80.8375,46.5703
-81.0625,45.9766
-80.4125,46.2109
-80.9625,46.8359
-80.6375,46.8515
-80.3625,46.0391
-80.4375,46.2109
-81.0875,46.5547
-80.9126,46.6641
-80.3625,46.289
-80.5625,46.2266
-80.9875,46.4453
-81.1376,46.4766
-80.9625,46.4141
-80.7625,46.4921
-80.6875,46.5235
-80.8376,46.5234
-80.9125,46.6015
-80.7625,46.5078
-81.0125,46.4453
-80.7625,46.4921
-80.3625,46.4453
-80.8625,46.5703
-80.6625,47.0547
-81.0375,46.0703
-80.9125,46.9141
-80.3125,46.1484
-81.2875,45.9766
-80.8625,46.539
-80.8624,46.4766
-81.3875,46.4297
-80.8625,46.539
-83.9374,48.3359
-84.1125,47.6485
-84.7626,47.7577
-84.5875,47.2891
-84.2626,47.5078
-84.7626,47.8828
-83.7625,48.6172
-84.3375,48.2578
-84.3125,48.3671
-84.4375,48.3984
-84.5375,47.9922
-84.5625,47.3672
-84.7375,47.961
-84.6374,48.4609
-85.0875,47.9609
-84.4124,48.6953
-85.4376,48.6328
-84.6875,48.0547
-84.7625,47.9922
-85.3374,48.8828
-85.3125,48.6172
-85.8875,48.6641
-84.7126,48.0859
-90.23,51.2288
-91.5644,50.1808
-90.0571,50.7731
-90.9911,52.1329
-90.3056,50.6441
-90.998,53.9132
-90.9821,53.2926
-91.6295,50.3525
-78.6736,45.1137
-77.9223,45.082
-77.8942,45.0287
-78.5228,44.7775
-78.7586,44.8247
-78.6568,45.2124
-77.9383,45.0231
-78.7257,44.9212
-77.9076,44.9177
-77.2311,44.7871
-77.5267,44.8979
-77.6619,45.0839
-77.2719,45.1823
-78.4007,44.8243
-77.1946,44.8238
-78.5987,44.9276
-78.3635,45.0845
-78.3395,44.7779
-78.621,44.694
-77.5366,45.1228
-76.9246,45.0717
-76.7284,44.8858
-77.7173,44.9115
-77.8614,45.007
-77.5662,44.933
-76.9757,45.0798
-78.5646,44.8369
-78.0767,45.4736
-78.252,44.7578
-78.2219,44.595
-78.7135,45.227
-78.7109,44.9749
-77.2657,44.8971
-77.4324,44.7649
-78.842,44.8604
-78.3908,44.7898
-94.0714,52.6396
-94.385,52.7442
-94.3672,51.4542
-92.2661,50.8187
-93.0995,50.8596
-92.4271,51.2359
-95.1004,51.2769
-93.3811,50.556
-93.8461,51.2882
-94.5049,52.5674
-93.4727,50.5395
-94.5136,51.7446
-93.9937,51.8131
-92.7764,53.0173
-92.7561,51.309
-94.431,51.1926
-92.585,51.1916
-93.0284,50.7697
-94.0006,51.7996
-92.7939,50.873
-94.1057,51.1107
-93.2855,51.0751
-94.3688,51.7464
-94.0006,51.7996
-93.9797,51.8402
-94.0008,51.8085
-93.1687,52.3117
-94.328,50.5913
-93.7283,51.1001
-92.3391,50.8712
-94.1825,50.9885
-94.3927,50.631
-93.7545,51.3922
-94.8792,51.8292
-92.9081,50.5943
-92.9576,50.6078
-92.677,51.3313
-93.6319,52.9124
-94.8131,51.7376
-93.8716,50.7439
-92.7125,50.5703
-92.4625,50.9141
-92.1126,50.6797
-92.675,50.6074
-92.2917,50.7226
-92.0771,50.829
-93.0375,50.6172
-93.1625,50.6015
-91.4124,50.1641
-91.1375,50.2891
-90.8194,51.7109
-91.5875,50.3985
-90.2125,50.3985
-91.3125,50.1953
-90.8875,50.8047
-91.9305,51.5234
-91.3875,50.5547
-91.8875,50.211
-92.2084,53.0703
-91.9375,50.0703
-91.5875,50.2421
-92.1126,50.0547
-91.4376,50.2266
-91.8875,50.1016
-92.0375,50.0703
-91.6806,51.4141
-90.3195,51.6484
-91.5125,50.8515
-91.2875,50.6016
-91.0694,52.1641
-91.7626,50.8672
-91.8125,50.7265
-91.0787,51.1092
-91.9033,50.0586
-90.2322,51.2397
-92.3051,50.2955
-91.6202,51.1528
-89.5766,53.8483
-89.8948,53.832
-91.1248,50.3184
-89.7545,51.9019
-91.5853,51.5911
-93.12,50.5943
-92.4297,50.431
-89.5961,53.8442
-90.2044,51.1544
-91.8732,50.7418
-91.8892,51.2635
-92.2357,50.2411
-91.6379,54.0839
-90.0375,50.1641
-89.9861,52.164
-92.0375,50.5235
-90.2083,52.8047
-91.2639,51.9609
-91.8472,51.7266
-90.2624,50.9141
-90.2083,51.1953
-91.8194,51.7266
-90.0694,51.4921
-91.9375,50.8671
-90.1805,51.4765
-91.2124,50.1953
-89.125,53.0859
-90.2083,51.2422
-91.9861,51.3047
-92.6626,50.3672
-91.8875,50.0859
-91.8194,51.7266
-92.6875,50.3828
-92.1125,50.3203
-91.8751,51.4453
-89.5695,53.8359
-90.373,51.0819
-90.5436,51.6343
-87.8124,48.9454
-87.4625,50.2735
-88.5125,49.7734
-88.0375,49.0234
-88.1125,50.1328
-87.8376,49.5547
-87.6375,50.0391
-88.0624,49.1484
-88.0625,50.3203
-87.6625,49.3359
-88.1375,49.4297
-87.7625,50.1015
-87.6875,49.1953
-87.5875,49.1797
-88.5875,49.2422
-87.6626,48.9922
-88.2625,48.9922
-87.8875,48.9297
-87.5875,49.8828
-87.5125,49.9609
-87.9404,50.9908
-87.4211,50.2923
-88.1341,49.2739
-88.245,48.8175
-87.5749,49.1754
-88.2038,49.0276
-86.5693,49.7886
-88.0171,52.2085
-86.6962,50.603
-88.6358,51.5182
-86.5306,48.7603
-86.965,50.2202
-87.3104,49.4427
-87.0948,52.078
-86.4065,50.0442
-86.2789,50.1694
-87.1838,48.7863
-87.5692,49.1629
-86.5974,50.5847
-87.7563,49.7375
-86.4601,49.7414
-85.9236,51.6325
-87.0776,50.5134
-87.3719,52.0505
-87.0518,52.7253
-88.8125,49.1788
-88.3924,51.0987
-88.0601,50.3017
-88.0656,49.2853
-86.6273,50.3779
-87.5411,50.3503
-87.6304,50.7186
-86.3493,50.1429
-87.7338,49.162
-87.3529,49.5964
-86.868,49.8028
-87.9111,49.1067
-87.3215,49.0379
-86.8388,50.2345
-87.1487,50.6932
-88.3594,51.4318
-88.1082,51.1557
-88.0729,49.6181
-87.6537,49.3244
-87.2246,49.3791
-88.0154,48.9817
-86.5375,49.4872
-86.9185,50.3632
-88.4863,49.1889
-86.9509,50.2346
-90.6176,50.5448
-91.6177,50.5187
-91.8981,51.7897
-91.637,51.7959
-91.2166,51.7903
-90.8979,51.785
-90.9635,52.5775
-92.0609,50.2173
-90.1787,53.9821
-90.6443,53.8123
-91.3643,50.0927
-92.0244,50.6308
-90.3275,53.5629
-91.4241,50.3993
-91.4263,50.7591
-91.4379,50.4085
-91.5769,49.9966
-91.8749,52.7155
-91.4846,51.1466
-92.2191,50.5738
-91.4039,50.1652
-89.8566,53.8284
-89.7188,53.0107
-89.7757,51.8448
-90.4445,51.5962
-90.091,51.4116
-90.5437,50.3634
-92.4232,50.3906
-91.8203,51.7179
-91.0225,52.5119
-90.6904,50.7289
-91.0871,50.3124
-91.8384,50.0876
-90.2341,51.2334
-90.5321,50.91
-92.1427,49.9527
-86.6259,49.2995
-87.8487,51.0409
-86.8396,49.9827
-87.4106,53.0842
-86.7035,49.4284
-86.3005,48.6673
-93.7573,50.4192
-94.0786,50.0012
-94.0133,49.5021
-94.1051,50.1835
-94.1146,50.5306
-94.4333,49.8219
-94.7043,50.3705
-94.9187,50.1783
-95.016,50.6579
-91.8875,48.9609
-91.0625,49.1328
-91.7874,48.3047
-91.4375,48.2265
-91.3375,48.1953
-91.3375,48.2891
-92.1375,48.3672
-91.4625,48.7109
-92.1625,48.3828
-91.8625,48.2578
-91.0875,48.1797
-91.7125,48.2422
-91.1091,48.7485
-91.5753,48.1344
-91.9284,48.6061
-91.9025,49.1726
-90.9964,48.5036
-90.9968,48.4947
-91.9069,48.345
-91.1279,48.9737
-91.2868,48.7243
-91.5987,48.7555
-92.2834,48.4379
-91.4166,48.0513
-90.9641,48.2961
-91.3209,48.5178
-91.1582,48.1465
-91.6993,49.0715
-91.2601,49.1017
-91.1264,48.6498
-93.2125,49.1016
-92.6626,49.3672
-92.3876,48.7734
-93.7125,48.6797
-92.9625,48.7109
-93.5124,49.1484
-93.0875,49.1797
-93.0875,48.8359
-93.5626,48.8516
-93.6125,48.6016
-93.9126,48.9765
-93.3126,49.2891
-93.0875,49.0703
-92.6875,48.8203
-92.9625,48.6797
-92.6125,48.4922
-93.5626,48.8516
-93.3625,48.6484
-92.8125,49.3047
-93.1375,48.9297
-93.1625,48.9141
-93.0625,49.0234
-92.6625,48.8984
-93.6626,49.0234
-92.6375,48.7578
-93.0626,48.7422
-92.6375,49.289
-92.6375,49.1953
-92.1875,48.7578
-93.3625,48.8204
-93.8374,48.914
-93.6625,48.8047
-93.8375,48.9609
-93.6124,48.8516
-92.3125,48.7891
-92.1875,48.7891
-93.7124,48.9922
-93.4125,48.8516
-92.769,48.9805
-92.4554,48.7897
-92.9437,49.2182
-92.9506,49.2129
-94.9377,50.1285
-93.3498,50.1307
-93.8762,49.4578
-95.1474,49.81
-93.3157,50.2612
-93.2591,50.1714
-93,50.1942
-94.161,50.4087
-94.0359,49.8343
-94.0224,49.8524
-94.0861,50.2116
-93.1757,50.3424
-94.9716,49.5882
-93.9937,50.1449
-94.5081,50.2608
-94.8671,50.1117
-94.0342,50.4009
-94.8231,50.0584
-94.9087,50.102
-94.478,49.7395
-93.9869,50.1585
-93.8097,49.6112
-94.8337,49.9683
-94.1077,49.9325
-94.5321,49.6938
-93.9857,49.4119
-94.4846,49.9553
-94.5379,50.3144
-94.1729,49.1673
-94.9263,50.1917
-93.899,49.1968
-93.6387,50.2868
-94.9351,49.7148
-94.8671,50.1117
-93.1895,50.2974
-92.9042,49.0365
-93.1846,48.6487
-93.8193,48.941
-93.9027,49.0213
-93.8421,48.7528
-93.3439,49.3032
-92.3727,48.8702
-93.11,49.2767
-93.0014,49.1103
-93.8763,49.0755
-93.1095,49.0428
-93.9064,49.0753
-93.0962,49.2497
-92.89,48.6506
-92.56,48.5085
-92.5007,48.8924
-91.6882,48.8177
-91.4324,48.0597
-92.2506,48.7409
-93.6686,48.906
-94.3681,49.0347
-84.5125,47.6797
-84.2875,48.2266
-84.4875,48.0078
-84.3003,48.3544
-84.2603,48.3445
-84.1746,47.6945
-84.8147,48.0055
-84.2766,48.039
-85.6392,48.7649
-85.3049,48.1847
-84.5995,48.3071
-84.7445,48.0761
-80.3875,46.461
-81.4375,46.3828
-81.2625,46.5078
-81.4625,46.039
-80.7625,46.4453
-80.9375,46.5703
-80.9375,46.6015
-80.7125,46.4609
-80.6624,46.7578
-81.0625,46.1484
-80.4626,46.7109
-80.8375,46.5546
-81.1625,47.0078
-80.5625,46.711
-80.7375,46.5078
-81.0375,46.4297
-81.5874,46.7735
-81.2126,46.1328
-80.8625,46.5078
-80.7875,46.4765
-80.9084,46.6945
-80.974,46.4335
-81.1953,46.4514
-81.169,46.3794
-81.026,46.4335
-80.6742,46.5051
-81.4139,46.0818
-80.9351,46.2895
-81.0912,46.4965
-80.4376,46.6931
-81.0525,46.9015
-80.9089,46.3975
-81.078,46.3885
-80.8695,46.5685
-81.6552,46.8006
-81.0649,46.2805
-80.6528,51.2734
-82.4583,52.8516
-81.0125,50.7578
-82.6806,52.9141
-85.1168,54.6521
-80.2876,49.336
-81.1625,50.0546
-79.7625,48.7891
-81.0375,49.0547
-81.7125,49.9297
-81.0126,48.9453
-81.0124,48.9765
-81.1189,50.1894
-81.6527,52.3099
-83.1449,52.8318
-84.9244,51.0435
-80.6668,48.732
-80.7465,49.3781
-81.0068,48.8584
-82.4503,52.9233
-81.7098,52.2108
-81.7098,52.2108
-82.0759,51.9158
-80.1542,49.4544
-84.4105,53.9334
-84.693,53.2289
-80.5068,49.7929
-81.0547,49.0338
-82.0112,51.5603
-81.13,49.0563
-81.055,49.2857
-80.6514,49.9688
-80.3136,49.2027
-81.6871,49.2567
-81.0273,48.9979
-81.4103,49.0241
-81.6875,49.6484
-81.5375,49.7891
-81.0624,49.1953
-79.7624,48.7734
-80.5875,49.0234
-81.5125,49.5704
-82.1897,47.2643
-83.2308,48.4365
-83.7286,48.1378
-83.4124,48.5588
-82.7346,47.3563
-82.7605,48.1297
-81.9767,47.1853
-82.4375,48.0078
-83.1875,47.7266
-82.8625,48.2891
-83.4125,47.8516
-83.4125,47.8516
-82.3125,47.1485
-82.5625,48.0703
-83.7625,48.1328
-83.3375,47.8204
-83.3875,47.8047
-82.6125,47.3516
-83.3125,47.7422
-82.4875,48.2891
-83.0876,48.336
-82.2625,48.1953
-83.2125,48.3984
-83.6876,47.3828
-82.0625,47.0703
-83.2875,47.2578
-82.6875,48.2109
-83.2125,47.3047
-78.7379,46.2086
-79.6225,47.1154
-80.442,47.0225
-80.1625,45.8828
-80.0375,46.4766
-79.5875,47.2578
-79.7874,47.0859
-80.3125,46.9766
-80.0875,47.1797
-79.7875,47.1016
-80.3376,47.2266
-79.8124,47.164
-79.8875,47.0078
-79.5375,46.9609
-79.7375,47.2578
-79.7625,46.9453
-80.1375,47.0547
-79.7625,47.3985
-84.1076,47.7019
-85.1034,48.9013
-90.6376,49.5078
-88.9375,50.3203
-89.0125,50.3203
-89.5124,50.3828
-89.5125,50.4297
-88.4375,50.789
-88.9125,48.7578
-89.0375,50.2734
-89.6125,50.1328
-88.8374,50.8203
-88.8375,50.6484
-89.0376,50.3046
-88.6126,50.8203
-89.6375,50.5078
-89.0625,50.2422
-89.9125,50.2422
-89.0875,50.8047
-89.1593,49.9222
-89.4404,49.9706
-88.9674,50.3394
-89.8208,50.5107
-88.8243,50.6385
-89.371,50.2599
-89.0224,50.3115
-89.692,50.4778
-90.1874,50.3672
-90.1626,50.3672
-89.5125,48.4297
-89.6876,48.2109
-89.8375,48.7266
-88.7874,48.5859
-89.9125,48.8203
-90.6875,49.1015
-89.4625,49.0391
-90.5124,49.2422
-90.8874,48.2422
-90.2125,49.8828
-89.7125,50.0391
-90.4624,49.3516
-89.3874,48.3828
-89.0875,48.6641
-90.4125,49.0703
-88.8875,48.5391
-88.7125,48.6328
-89.2626,48.3203
-89.4875,49.4297
-90.5376,48.6797
-89.9125,48.8203
-89.4126,48.3828
-90.5625,48.2266
-90.7125,48.414
-90.6126,48.7109
-89.5375,48.3828
-90.1876,49.9453
-90.3126,48.3985
-89.6874,49.3047
-89.1874,48.9297
-90.4126,48.664
-90.5375,48.3516
-90.7125,49.1328
-89.8125,48.6484
-90.1875,49.9921
-89.5124,49.6016
-89.4375,48.3828
-88.7125,48.6484
-89.3125,48.9297
-88.6876,48.961
-89.4375,48.3985
-89.4126,48.3828
-90.3875,49.0078
-88.5375,48.8203
-90.6125,48.836
-89.8124,49.0859
-90.3875,48.3359
-90.1125,48.5235
-88.9124,49.0078
-89.3375,48.9453
-89.4375,48.3985
-89.4124,48.289
-90.8625,48.2579
-90.6375,48.2265
-88.6876,48.6484
-89.8626,48.6484
-89.0625,48.5078
-90.3624,49.586
-89.5626,48.2578
-90.3375,49.3672
-89.1375,48.5078
-89.4626,49.1953
-90.1625,48.4922
